"EC1","EC2","EC3","EC4","Compound ID (KEGG)","Reaction ID (KEGG)","Reaction direction (KEGG)","Organism ID","Publication ID","Temperature","pH","KM (uM)","kcat (1/sec)"
1,1,1,40,6,216,-1,234,16113000,"NaN",7.5,"NaN",4670
1,1,1,40,22,216,1,7,1761100,"NaN","NaN",4800,"NaN"
1,1,1,40,22,216,1,7,1935900,"NaN","NaN",5900,"NaN"
1,1,1,40,22,216,1,7,7757900,"NaN","NaN",7200,"NaN"
1,1,1,40,22,216,1,16,4154800,"NaN","NaN",3000,"NaN"
1,1,1,40,22,216,1,96,4404500,"NaN","NaN",10000,"NaN"
1,1,1,40,22,216,1,89,10878000,"NaN","NaN",13800,"NaN"
1,1,1,40,22,216,1,234,18289000,30,7,16900,284.1
1,1,1,40,22,216,1,285,18273000,"NaN",7,690,158.4
1,1,1,40,22,216,1,285,18273000,"NaN",7,2600,21.6
1,1,1,40,22,217,1,7,1761100,"NaN","NaN",4800,"NaN"
1,1,1,40,22,217,1,7,1935900,"NaN","NaN",5900,"NaN"
1,1,1,40,22,217,1,7,7757900,"NaN","NaN",7200,"NaN"
1,1,1,40,22,217,1,16,4154800,"NaN","NaN",3000,"NaN"
1,1,1,40,22,217,1,96,4404500,"NaN","NaN",10000,"NaN"
1,1,1,40,22,217,1,89,10878000,"NaN","NaN",13800,"NaN"
1,1,1,40,22,217,1,234,18289000,30,7,16900,284.1
1,1,1,40,22,217,1,285,18273000,"NaN",7,690,158.4
1,1,1,40,22,217,1,285,18273000,"NaN",7,2600,21.6
1,1,1,40,149,216,-1,6,17558000,"NaN",7.5,3410,"NaN"
1,1,1,40,149,216,-1,7,1761100,"NaN","NaN",216,"NaN"
1,1,1,40,149,216,-1,7,1935900,"NaN","NaN",120,"NaN"
1,1,1,40,149,216,-1,7,7497000,"NaN","NaN",600,"NaN"
1,1,1,40,149,216,-1,7,11173000,"NaN","NaN",960,"NaN"
1,1,1,40,149,216,-1,11,4151900,"NaN","NaN",1060,"NaN"
1,1,1,40,149,216,-1,16,-481,"NaN",7,40,151.7
1,1,1,40,149,216,-1,16,4154800,"NaN","NaN",90,"NaN"
1,1,1,40,149,216,-1,16,11173000,"NaN",7,190,"NaN"
1,1,1,40,149,216,-1,16,12685000,30,8,260,"NaN"
1,1,1,40,149,216,-1,16,15245000,30,"NaN",230,"NaN"
1,1,1,40,149,216,-1,21,4147600,"NaN","NaN",2700,"NaN"
1,1,1,40,149,216,-1,35,3108300,60,8,18,376
1,1,1,40,149,216,-1,96,4404500,"NaN","NaN",140,"NaN"
1,1,1,40,149,216,-1,89,10878000,"NaN","NaN",3800,"NaN"
1,1,1,40,149,216,-1,234,16113000,"NaN","NaN",230,"NaN"
1,1,1,40,149,216,-1,234,16113000,"NaN",7.5,2.96,"NaN"
1,1,1,40,149,216,-1,234,16113000,30,"NaN",830,"NaN"
1,1,1,40,149,216,-1,234,18289000,30,7.5,2960,324.1
1,1,1,40,149,216,-1,282,-473,"NaN","NaN",530,"NaN"
1,1,1,40,149,216,-1,825,1622400,"NaN","NaN",73,160
1,1,1,40,149,216,-1,1022,-474,"NaN","NaN",680,"NaN"
1,1,1,40,149,216,-1,1022,15313000,25,7.6,220,"NaN"
1,1,1,40,149,216,-1,1070,13564000,"NaN",6.5,41,"NaN"
1,1,1,40,149,216,-1,1070,13564000,"NaN",7.5,390,"NaN"
1,1,1,40,149,216,-1,1070,13564000,"NaN",8.5,3300,"NaN"
1,1,1,40,149,216,-1,1094,240760,"NaN","NaN",2100,"NaN"
1,1,1,40,149,216,-1,1095,11173000,"NaN","NaN",350,"NaN"
1,1,1,40,149,216,-1,1220,11173000,"NaN","NaN",460,"NaN"
1,1,1,40,149,216,-1,1221,16890000,25,7.4,80,15
1,1,1,40,149,216,-1,1224,-471,"NaN","NaN",40,"NaN"
1,1,1,40,149,216,-1,1225,11173000,"NaN","NaN",80,"NaN"
1,1,1,40,149,216,-1,1227,11173000,"NaN","NaN",4500,"NaN"
1,1,1,40,149,216,-1,1229,-472,"NaN","NaN",666,"NaN"
1,1,1,40,149,216,-1,1082,15034000,25,7.6,670,"NaN"
1,1,1,40,149,216,-1,34,16290000,"NaN","NaN",2600,91.7
1,1,1,40,149,216,-1,34,16290000,"NaN","NaN",3100,96.7
1,1,1,40,149,216,-1,1270,17638000,"NaN","NaN",600,"NaN"
1,1,1,40,149,216,-1,285,18273000,"NaN",7.3,130,154.3
1,1,1,40,149,216,-1,285,18273000,"NaN",7,1460,177
1,1,1,40,149,216,-1,1172,10407000,"NaN","NaN","NaN",582
1,1,1,40,149,216,-1,1222,18248000,25,4.5,"NaN",140.1
1,1,1,41,3,709,-1,6,8639500,"NaN","NaN",4700,"NaN"
1,1,1,41,3,709,-1,7,14556000,25,7.2,73,"NaN"
1,1,1,41,3,709,-1,7,16738000,25,7.2,70,30
1,1,1,41,3,709,-1,7,17433000,"NaN",7.2,80,"NaN"
1,1,1,41,3,709,-1,15,-487,"NaN","NaN",330,"NaN"
1,1,1,41,3,709,-1,15,14507000,"NaN",7.5,200,"NaN"
1,1,1,41,3,709,-1,128,-484,"NaN","NaN",90,"NaN"
1,1,1,41,3,709,-1,140,15845000,70,7.8,77.1,21.8
1,1,1,41,3,709,-1,122,7424100,"NaN","NaN",250,"NaN"
1,1,1,41,3,709,-1,1278,4404400,"NaN","NaN",300,"NaN"
1,1,1,41,3,709,-1,1280,15627000,25,7.4,136,"NaN"
1,1,1,41,3,709,-1,1287,12204000,30,9,180,45.1
1,1,1,41,311,709,-1,7,14556000,"NaN","NaN",2200,"NaN"
1,1,1,41,311,709,-1,7,14556000,25,7.2,320,"NaN"
1,1,1,41,311,709,-1,7,17433000,"NaN",7.2,2400,"NaN"
1,1,1,41,311,709,-1,15,14507000,"NaN",7.5,120,"NaN"
1,1,1,41,311,709,-1,140,15845000,70,7.8,16.4,14.8
1,1,1,41,311,709,-1,730,17161000,"NaN","NaN",51.7,"NaN"
1,1,1,41,311,709,-1,1280,15627000,25,7.4,581,"NaN"
1,1,1,41,311,709,-1,7,16738000,25,7.2,"NaN",30
1,1,1,42,5,267,1,9,15001000,"NaN","NaN",40,"NaN"
1,1,1,42,5,267,1,15,14507000,"NaN",7,9,"NaN"
1,1,1,42,5,267,1,96,-493,"NaN","NaN",9.2,"NaN"
1,1,1,42,5,267,1,786,-500,"NaN",6.5,34,"NaN"
1,1,1,42,5,267,1,337,15001000,"NaN",6.5,10,"NaN"
1,1,1,42,5,1899,1,9,15001000,"NaN","NaN",40,"NaN"
1,1,1,42,5,1899,1,15,14507000,"NaN",7,9,"NaN"
1,1,1,42,5,1899,1,96,-493,"NaN","NaN",9.2,"NaN"
1,1,1,42,5,1899,1,786,-500,"NaN",6.5,34,"NaN"
1,1,1,42,5,1899,1,337,15001000,"NaN",6.5,10,"NaN"
1,1,1,42,6,267,-1,8,16824000,"NaN","NaN",46,"NaN"
1,1,1,42,6,267,-1,9,9325400,"NaN",7.5,30,"NaN"
1,1,1,42,6,267,-1,9,15001000,"NaN",7.5,20,"NaN"
1,1,1,42,6,267,-1,15,10847,"NaN",8,3,"NaN"
1,1,1,42,6,267,-1,15,14507000,"NaN",8,4,"NaN"
1,1,1,42,6,267,-1,16,10847,"NaN","NaN",6.3,"NaN"
1,1,1,42,6,267,-1,96,11969000,"NaN","NaN",5.6,"NaN"
1,1,1,42,6,267,-1,96,12054000,"NaN",7.4,9,"NaN"
1,1,1,42,6,267,-1,96,14512000,25,"NaN",9.9,"NaN"
1,1,1,42,6,267,-1,96,16713000,25,7.4,8.8,32.2
1,1,1,42,6,267,-1,109,4147600,"NaN","NaN",27.4,"NaN"
1,1,1,42,6,267,-1,113,16194000,25,7.5,125,37.4
1,1,1,42,6,267,-1,115,12694000,30,8,90,138
1,1,1,42,6,267,-1,128,7447500,"NaN","NaN",11,"NaN"
1,1,1,42,6,267,-1,285,12232000,"NaN","NaN",7.5,"NaN"
1,1,1,42,6,267,-1,786,-500,"NaN",8,17,"NaN"
1,1,1,42,6,267,-1,808,1730200,"NaN","NaN",6,"NaN"
1,1,1,42,6,267,-1,1032,3448200,"NaN","NaN",53,"NaN"
1,1,1,42,6,267,-1,1054,16285000,30,8,101,0.003
1,1,1,42,6,267,-1,1078,4147600,25,"NaN",16.5,"NaN"
1,1,1,42,6,267,-1,1078,4147600,70,"NaN",31,"NaN"
1,1,1,42,6,267,-1,1101,1936000,"NaN","NaN",2.5,"NaN"
1,1,1,42,6,267,-1,1277,4147600,"NaN",7.5,10,"NaN"
1,1,1,42,6,267,-1,337,11953000,"NaN",9,27,"NaN"
1,1,1,42,6,267,-1,337,12232000,"NaN",8,7,"NaN"
1,1,1,42,6,267,-1,1304,12967000,30,7.5,0.028,"NaN"
1,1,1,42,6,267,-1,1306,10209000,"NaN","NaN",50,"NaN"
1,1,1,42,6,267,-1,1308,9252100,"NaN","NaN",43,"NaN"
1,1,1,42,6,267,-1,1309,9495000,"NaN","NaN",10.2,"NaN"
1,1,1,42,6,267,-1,1311,-496,"NaN","NaN",48,"NaN"
1,1,1,42,6,267,-1,1312,-499,25,7.8,80,"NaN"
1,1,1,42,6,267,-1,1313,12620000,30,9,2.9,"NaN"
1,1,1,42,6,267,-1,1054,12008000,"NaN",8,93,"NaN"
1,1,1,42,6,267,-1,4,18276000,"NaN",7.5,3.7,"NaN"
1,1,1,42,6,267,-1,1320,17632000,5,"NaN","NaN",4.5
1,1,1,42,6,267,-1,1320,17632000,25,"NaN","NaN",31.4
1,1,1,42,6,1899,-1,8,16824000,"NaN","NaN",46,"NaN"
1,1,1,42,6,1899,-1,9,9325400,"NaN",7.5,30,"NaN"
1,1,1,42,6,1899,-1,9,15001000,"NaN",7.5,20,"NaN"
1,1,1,42,6,1899,-1,15,10847,"NaN",8,3,"NaN"
1,1,1,42,6,1899,-1,15,14507000,"NaN",8,4,"NaN"
1,1,1,42,6,1899,-1,16,10847,"NaN","NaN",6.3,"NaN"
1,1,1,42,6,1899,-1,96,11969000,"NaN","NaN",5.6,"NaN"
1,1,1,42,6,1899,-1,96,12054000,"NaN",7.4,9,"NaN"
1,1,1,42,6,1899,-1,96,14512000,25,"NaN",9.9,"NaN"
1,1,1,42,6,1899,-1,96,16713000,25,7.4,8.8,32.2
1,1,1,42,6,1899,-1,109,4147600,"NaN","NaN",27.4,"NaN"
1,1,1,42,6,1899,-1,113,16194000,25,7.5,125,37.4
1,1,1,42,6,1899,-1,115,12694000,30,8,90,138
1,1,1,42,6,1899,-1,128,7447500,"NaN","NaN",11,"NaN"
1,1,1,42,6,1899,-1,285,12232000,"NaN","NaN",7.5,"NaN"
1,1,1,42,6,1899,-1,786,-500,"NaN",8,17,"NaN"
1,1,1,42,6,1899,-1,808,1730200,"NaN","NaN",6,"NaN"
1,1,1,42,6,1899,-1,1032,3448200,"NaN","NaN",53,"NaN"
1,1,1,42,6,1899,-1,1054,16285000,30,8,101,0.003
1,1,1,42,6,1899,-1,1078,4147600,25,"NaN",16.5,"NaN"
1,1,1,42,6,1899,-1,1078,4147600,70,"NaN",31,"NaN"
1,1,1,42,6,1899,-1,1101,1936000,"NaN","NaN",2.5,"NaN"
1,1,1,42,6,1899,-1,1277,4147600,"NaN",7.5,10,"NaN"
1,1,1,42,6,1899,-1,337,11953000,"NaN",9,27,"NaN"
1,1,1,42,6,1899,-1,337,12232000,"NaN",8,7,"NaN"
1,1,1,42,6,1899,-1,1304,12967000,30,7.5,0.028,"NaN"
1,1,1,42,6,1899,-1,1306,10209000,"NaN","NaN",50,"NaN"
1,1,1,42,6,1899,-1,1308,9252100,"NaN","NaN",43,"NaN"
1,1,1,42,6,1899,-1,1309,9495000,"NaN","NaN",10.2,"NaN"
1,1,1,42,6,1899,-1,1311,-496,"NaN","NaN",48,"NaN"
1,1,1,42,6,1899,-1,1312,-499,25,7.8,80,"NaN"
1,1,1,42,6,1899,-1,1313,12620000,30,9,2.9,"NaN"
1,1,1,42,6,1899,-1,1054,12008000,"NaN",8,93,"NaN"
1,1,1,42,6,1899,-1,4,18276000,"NaN",7.5,3.7,"NaN"
1,1,1,42,6,1899,-1,1320,17632000,5,"NaN","NaN",4.5
1,1,1,42,6,1899,-1,1320,17632000,25,"NaN","NaN",31.4
1,1,1,42,11,267,1,15,14507000,"NaN",7,200,"NaN"
1,1,1,42,11,267,1,337,11953000,"NaN",7,1300,"NaN"
1,1,1,42,11,268,1,15,14507000,"NaN",7,200,"NaN"
1,1,1,42,11,268,1,337,11953000,"NaN",7,1300,"NaN"
1,1,1,42,26,267,1,9,15001000,"NaN","NaN",200,"NaN"
1,1,1,42,26,267,1,15,14507000,"NaN",7,17,"NaN"
1,1,1,42,26,267,1,96,-493,"NaN","NaN",130,"NaN"
1,1,1,42,26,267,1,786,-500,"NaN",6.5,398,"NaN"
1,1,1,42,26,267,1,337,-500,"NaN",6.5,304,"NaN"
1,1,1,42,26,267,1,337,11953000,"NaN",7,1100,"NaN"
1,1,1,42,26,268,1,9,15001000,"NaN","NaN",200,"NaN"
1,1,1,42,26,268,1,15,14507000,"NaN",7,17,"NaN"
1,1,1,42,26,268,1,96,-493,"NaN","NaN",130,"NaN"
1,1,1,42,26,268,1,786,-500,"NaN",6.5,398,"NaN"
1,1,1,42,26,268,1,337,-500,"NaN",6.5,304,"NaN"
1,1,1,42,26,268,1,337,11953000,"NaN",7,1100,"NaN"
1,1,1,42,311,267,-1,6,17142000,"NaN","NaN",29,"NaN"
1,1,1,42,311,267,-1,9,15001000,"NaN","NaN",50,"NaN"
1,1,1,42,311,267,-1,9,15001000,"NaN",7.5,30,"NaN"
1,1,1,42,311,267,-1,9,18276000,"NaN",7.5,15,"NaN"
1,1,1,42,311,267,-1,15,14507000,"NaN",8,4,"NaN"
1,1,1,42,311,267,-1,96,12054000,"NaN",7.4,7.4,"NaN"
1,1,1,42,311,267,-1,96,14512000,25,"NaN",7.5,"NaN"
1,1,1,42,311,267,-1,786,-500,"NaN",8,9,"NaN"
1,1,1,42,311,267,-1,337,-500,"NaN",8,1,"NaN"
1,1,1,42,311,267,-1,337,11953000,25,"NaN",45,"NaN"
1,1,1,42,311,267,-1,1312,-499,25,7.8,70,"NaN"
1,1,1,42,311,267,-1,1313,12620000,30,9,12.7,"NaN"
1,1,1,42,311,267,-1,4,18276000,"NaN",7.5,5.8,"NaN"
1,1,1,42,311,267,-1,8,16824000,25,7.8,17,"NaN"
1,1,1,42,311,267,-1,4,18276000,"NaN",7.5,4.2,"NaN"
1,1,1,42,311,267,-1,96,-493,"NaN","NaN","NaN",58.3
1,1,1,42,311,267,-1,1320,17632000,5,"NaN","NaN",4.5
1,1,1,42,311,267,-1,1320,17632000,25,"NaN","NaN",31.4
1,1,1,42,311,1899,-1,6,17142000,"NaN","NaN",29,"NaN"
1,1,1,42,311,1899,-1,9,15001000,"NaN","NaN",50,"NaN"
1,1,1,42,311,1899,-1,9,15001000,"NaN",7.5,30,"NaN"
1,1,1,42,311,1899,-1,9,18276000,"NaN",7.5,15,"NaN"
1,1,1,42,311,1899,-1,15,14507000,"NaN",8,4,"NaN"
1,1,1,42,311,1899,-1,96,12054000,"NaN",7.4,7.4,"NaN"
1,1,1,42,311,1899,-1,96,14512000,25,"NaN",7.5,"NaN"
1,1,1,42,311,1899,-1,786,-500,"NaN",8,9,"NaN"
1,1,1,42,311,1899,-1,337,-500,"NaN",8,1,"NaN"
1,1,1,42,311,1899,-1,337,11953000,25,"NaN",45,"NaN"
1,1,1,42,311,1899,-1,1312,-499,25,7.8,70,"NaN"
1,1,1,42,311,1899,-1,1313,12620000,30,9,12.7,"NaN"
1,1,1,42,311,1899,-1,4,18276000,"NaN",7.5,5.8,"NaN"
1,1,1,42,311,1899,-1,8,16824000,25,7.8,17,"NaN"
1,1,1,42,311,1899,-1,4,18276000,"NaN",7.5,4.2,"NaN"
1,1,1,42,311,1899,-1,96,-493,"NaN","NaN","NaN",58.3
1,1,1,42,311,1899,-1,1320,17632000,5,"NaN","NaN",4.5
1,1,1,42,311,1899,-1,1320,17632000,25,"NaN","NaN",31.4
1,1,1,42,5379,268,-1,96,-493,"NaN","NaN",560,"NaN"
1,1,1,42,5379,1899,1,96,-493,"NaN","NaN",560,"NaN"
1,1,1,43,3,2032,-1,122,7350900,"NaN","NaN",40,"NaN"
1,1,1,43,3,2032,-1,1329,-502,"NaN","NaN",200,"NaN"
1,1,1,43,6,2034,-1,16,16653000,"NaN","NaN",23,"NaN"
1,1,1,43,6,2034,-1,122,-502,"NaN","NaN",20,"NaN"
1,1,1,43,6,2034,-1,171,-503,"NaN","NaN",28,"NaN"
1,1,1,43,6,2034,-1,271,7350900,"NaN","NaN",13,"NaN"
1,1,1,43,345,2032,-1,16,16653000,"NaN","NaN",140,"NaN"
1,1,1,43,345,2032,-1,122,7350900,"NaN","NaN",100,"NaN"
1,1,1,43,345,2032,-1,171,-503,"NaN","NaN",94,"NaN"
1,1,1,43,345,2032,-1,1109,1639100,"NaN","NaN",14,"NaN"
1,1,1,43,345,2032,-1,1329,-502,"NaN","NaN",300,"NaN"
1,1,1,43,345,2032,-1,1329,4402300,"NaN","NaN",20,"NaN"
1,1,1,43,345,2034,-1,16,16653000,"NaN","NaN",140,"NaN"
1,1,1,43,345,2034,-1,122,7350900,"NaN","NaN",100,"NaN"
1,1,1,43,345,2034,-1,171,-503,"NaN","NaN",94,"NaN"
1,1,1,43,345,2034,-1,1109,1639100,"NaN","NaN",14,"NaN"
1,1,1,43,345,2034,-1,1329,-502,"NaN","NaN",300,"NaN"
1,1,1,43,345,2034,-1,1329,4402300,"NaN","NaN",20,"NaN"
1,1,1,44,5,1528,1,198,236440,"NaN","NaN",0.22,"NaN"
1,1,1,44,5,1528,1,629,8448200,"NaN","NaN",2,"NaN"
1,1,1,44,6,1528,-1,0,15704000,"NaN","NaN",621.1,"NaN"
1,1,1,44,6,1528,-1,8,4401200,"NaN","NaN",13,"NaN"
1,1,1,44,6,1528,-1,8,7623800,"NaN","NaN",258,"NaN"
1,1,1,44,6,1528,-1,8,16285000,"NaN","NaN",53,"NaN"
1,1,1,44,6,1528,-1,9,4267300,"NaN",5.93,33,"NaN"
1,1,1,44,6,1528,-1,9,6395900,"NaN",9.03,31,"NaN"
1,1,1,44,6,1528,-1,11,3163,"NaN","NaN",23,"NaN"
1,1,1,44,6,1528,-1,13,4672700,"NaN","NaN",18,"NaN"
1,1,1,44,6,1528,-1,198,236440,"NaN","NaN",6.8,"NaN"
1,1,1,44,6,1528,-1,198,3699000,"NaN","NaN",29,"NaN"
1,1,1,44,6,1528,-1,198,3699000,5,"NaN",21.7,"NaN"
1,1,1,44,6,1528,-1,198,4144100,"NaN","NaN",7,"NaN"
1,1,1,44,6,1528,-1,198,4691500,"NaN",7.7,5.71,"NaN"
1,1,1,44,6,1528,-1,198,17042000,"NaN","NaN",5,"NaN"
1,1,1,44,6,1528,-1,382,-506,30,"NaN",17,"NaN"
1,1,1,44,6,1528,-1,382,-506,45,"NaN",21,"NaN"
1,1,1,44,6,1528,-1,382,-506,60,"NaN",11,"NaN"
1,1,1,44,6,1528,-1,382,4145000,65,"NaN",15,"NaN"
1,1,1,44,6,1528,-1,429,4267300,43,8,25,"NaN"
1,1,1,44,6,1528,-1,546,146990000,30,7.5,4.6,"NaN"
1,1,1,44,6,1528,-1,629,-519,"NaN","NaN",8,"NaN"
1,1,1,44,6,1528,-1,629,4146200,"NaN","NaN",20,"NaN"
1,1,1,44,6,1528,-1,1022,16661000,"NaN","NaN",4.1,"NaN"
1,1,1,44,6,1528,-1,1299,-516,"NaN","NaN",36,"NaN"
1,1,1,44,6,1528,-1,1334,-518,"NaN",7.5,35,"NaN"
1,1,1,44,6,1528,-1,1338,3355200,"NaN","NaN",0.88,"NaN"
1,1,1,44,6,1528,-1,1341,-509,"NaN","NaN",6,"NaN"
1,1,1,44,6,1528,-1,546,146990000,30,7.5,"NaN",98
1,1,1,44,11,1528,1,198,236440,"NaN","NaN",34000,"NaN"
1,1,1,44,11,1528,1,629,8448200,"NaN","NaN",50000,"NaN"
1,1,1,44,199,1528,1,198,236440,"NaN","NaN",20,"NaN"
1,1,1,44,199,1528,1,629,8448200,"NaN","NaN",1000,"NaN"
1,1,1,44,345,1528,-1,8,16285000,"NaN","NaN",595,"NaN"
1,1,1,44,345,1528,-1,15,-521,25,7.6,10.2,"NaN"
1,1,1,44,345,1528,-1,127,17222000,"NaN","NaN",0.13,"NaN"
1,1,1,44,345,1528,-1,198,16804000,"NaN","NaN",28,"NaN"
1,1,1,44,345,1528,-1,198,17042000,"NaN","NaN",28.4,"NaN"
1,1,1,44,345,1528,-1,9,17571000,"NaN",7.5,50.9,"NaN"
1,1,1,45,3,2640,-1,3,37912,"NaN",8.2,90,"NaN"
1,1,1,45,3,2640,-1,11,15809000,"NaN",8.5,10,"NaN"
1,1,1,45,3,2640,-1,96,-525,"NaN",8.5,40,"NaN"
1,1,1,45,3,2640,-1,435,-526,"NaN","NaN",1100,"NaN"
1,1,1,45,4,2640,1,11,15809000,"NaN",8.5,0.5,"NaN"
1,1,1,45,800,2640,-1,3,-527,"NaN","NaN",250,"NaN"
1,1,1,45,800,2640,-1,3,37912,"NaN",8.2,850,"NaN"
1,1,1,45,800,2640,-1,11,15809000,"NaN",8.5,180,"NaN"
1,1,1,45,800,2640,-1,96,-525,"NaN",8.5,5100,"NaN"
1,1,1,45,800,2640,-1,435,-526,"NaN",7.5,67000,"NaN"
1,1,1,45,800,2640,-1,435,-526,"NaN",8.5,55000,"NaN"
1,1,1,45,800,2640,-1,3,37912,"NaN","NaN","NaN",7.4
